recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
16384,50,4096,1.0,80.0,12.8,7,0,0,cubic,10.022790475049987,819200,79.81809077935554,33,0.0,0.0,0,64512,50358.20519835841,305,7002.0,49041.0,42070.75886524823,8991.103633691646,43088.0,48451.0,48994.0,141,731,2,0,2025-12-21T22:45:34.219387,True,
16384,50,4096,1.0,80.0,12.8,10,0,0,cubic,10.023866891046055,819200,79.80951948939088,33,0.0,0.0,0,64512,50399.9231824417,303,10017.0,51999.0,40872.04255319149,8935.871052067734,40086.0,51275.0,51914.0,141,729,1,0,2025-12-21T22:45:46.232127,True,
16384,50,4096,1.0,80.0,12.8,15,0,0,cubic,10.024598120944574,819200,79.80369789872628,33,0.0,0.0,0,64512,50508.01655172414,301,15025.0,56888.0,38653.36690647482,10383.668841329005,35082.0,55940.0,56833.0,139,725,0,0,2025-12-21T22:45:58.249023,True,
16384,50,4096,1.0,80.0,12.8,20,0,0,cubic,10.02497620403301,819200,79.8006881730216,33,0.0,0.0,0,64512,50494.674033149175,298,20022.0,62337.0,36542.84892086331,13552.663262073647,30077.0,61384.0,61986.0,139,724,0,0,2025-12-21T22:46:10.240674,True,
16384,50,4096,1.0,80.0,12.8,30,0,0,cubic,10.007518038968556,785768,76.67750979933169,6,0.0,0.0,0,64512,50657.55172413793,281,30013.0,92271.0,60059.953642384105,17362.029032451213,70114.0,71939.0,91606.0,151,696,0,0,2025-12-21T22:46:22.322295,True,
16384,50,4096,1.0,80.0,12.8,40,0,0,cubic,10.023256507935002,772944,75.30767315018163,0,0.0,0.0,1448,64512,53089.170731707316,206,40015.0,81287.0,57568.024,10489.363477705594,60145.0,80369.0,81068.0,125,656,0,0,2025-12-21T22:46:34.379404,True,
16384,50,4096,1.0,80.0,12.8,50,0,0,cubic,10.024195572943427,769344,74.94990441206949,0,0.0,0.0,1448,64512,52936.024844720494,205,50014.0,92010.0,54116.17741935484,11957.913866266075,50146.0,91166.0,91921.0,124,644,0,0,2025-12-21T22:46:46.476926,True,
16384,50,4096,2.0,80.0,25.6,0,0,0,cubic,10.033373786951415,819200,79.73389778824094,34,0.0,0.0,0,64512,50369.62841530055,306,20.0,42001.0,31264.415492957745,15162.121521926787,40517.0,41958.0,41996.0,142,732,2,0,2025-12-21T22:46:58.641826,True,
16384,50,4096,2.0,80.0,25.6,1,0,0,cubic,10.02398221497424,819200,79.80860129669094,34,0.0,0.0,0,64512,46914.827906976745,306,1005.0,43110.0,14758.24369747899,17718.076168147472,1093.0,42143.0,42964.0,238,860,34,0,2025-12-21T22:47:10.593416,True,
16384,50,4096,2.0,80.0,25.6,2,0,0,cubic,10.022737995022908,819200,79.81850871461113,34,0.0,0.0,0,64512,47112.333333333336,306,2001.9999999999998,43997.0,17047.831818181818,18494.717065197696,3308.0,43052.0,43822.0,220,840,26,0,2025-12-21T22:47:22.542970,True,
16384,50,4096,2.0,80.0,25.6,3,0,0,cubic,10.020325504010543,819200,79.83772579840918,33,0.0,0.0,0,64512,49136.77486910995,303,3005.0,45032.0,26858.04705882353,19409.42919814453,43132.0,44971.0,45004.0,170,764,6,0,2025-12-21T22:47:34.507360,True,
16384,50,4096,2.0,80.0,25.6,5,0,0,cubic,10.033350929035805,819200,79.73407943749449,33,0.0,0.0,0,64512,50227.34604904632,301,5013.0,46743.0,41447.181818181816,11531.181887178516,45101.0,45949.0,46554.0,143,734,3,0,2025-12-21T22:47:46.467914,True,
16384,50,4096,2.0,80.0,25.6,7,0,0,cubic,10.033582445932552,819200,79.73223963732981,33,0.0,0.0,0,64512,50358.20519835841,303,7007.0,49021.0,42364.74285714285,8420.70485544108,43102.0,48539.0,48931.0,140,731,2,0,2025-12-21T22:47:58.453717,True,
16384,50,4096,2.0,80.0,25.6,10,0,0,cubic,10.024023107951507,819200,79.80827571770101,33,0.0,0.0,0,64512,50447.845942228334,301,10018.0,51858.0,40851.19285714286,8911.480618438562,40087.0,51135.0,51813.0,140,727,1,0,2025-12-21T22:48:10.467134,True,
16384,50,4096,2.0,80.0,25.6,15,0,0,cubic,10.025884661008604,819200,79.7934573406034,33,0.0,0.0,0,64512,50508.01655172414,301,15024.0,57003.0,38726.496402877696,10526.204826458024,35083.0,56728.0,56995.0,139,725,0,0,2025-12-21T22:48:22.485185,True,
16384,50,4096,2.0,80.0,25.6,20,0,0,cubic,10.030451187980361,819200,79.75713006396481,33,0.0,0.0,0,64512,50508.01655172414,299,20004.0,61887.0,36556.323741007196,13480.712154413646,30096.0,61410.0,61869.0,139,725,0,0,2025-12-21T22:48:34.545255,True,
16384,50,4096,2.0,80.0,25.6,30,0,0,cubic,10.00622962100897,785768,76.68738291682584,5,0.0,0.0,0,64512,50571.69843527738,288,30011.0,92933.0,60498.7385620915,17478.316629646004,70120.0,72010.0,92853.0,153,703,0,0,2025-12-21T22:48:46.598236,True,
16384,50,4096,2.0,80.0,25.6,40,0,0,cubic,10.022633291897364,772944,75.31235584666443,0,0.0,0.0,1448,64512,53089.170731707316,206,40021.0,81297.0,57968.2,10643.32084717923,60150.0,80726.0,81241.0,125,656,0,0,2025-12-21T22:48:58.679180,True,
16384,50,4096,2.0,80.0,25.6,50,0,0,cubic,10.026086034020409,769344,74.93577228947112,0,0.0,0.0,1448,64512,52975.63862928349,203,50011.0,93955.0,54170.98387096774,12047.740664234232,50167.0,90705.0,91985.0,124,642,0,0,2025-12-21T22:49:10.798764,True,
