recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
32768,25,8192,5.0,320.0,16.0,0,0,0,cubic,10.01266406395007,3260416,317.9972862031575,0,0.0,0.0,1448,64512,56044.14067278287,780,5.0,25567.0,24218.0375,4636.552064421767,25105.0,25236.0,25325.0,400,2616,4,0,2025-12-21T22:55:01.880652,True,
32768,25,8192,5.0,320.0,16.0,2,0,0,cubic,10.00582191394642,3260416,318.21473811781954,0,0.0,0.0,1448,64512,56042.84403669725,778,2001.0000000000002,23471.0,22334.8175,3876.264565815103,23073.0,23192.0,23256.0,400,2616,3,0,2025-12-21T22:55:13.872794,True,
32768,25,8192,5.0,320.0,16.0,5,0,0,cubic,10.00233960407786,3260416,318.32552443049553,0,0.0,0.0,1448,64512,56010.09414466131,780,5013.0,20333.0,19520.932668329177,2801.296393501498,20068.0,20146.0,20243.0,401,2613,0,0,2025-12-21T22:55:25.891545,True,
32768,25,8192,5.0,320.0,16.0,10,0,0,cubic,10.016215211013332,3268608,318.6832483880973,0,0.0,0.0,1448,64512,56023.6423385556,779,10002.0,15290.0,14878.8927680798,930.2727141359699,15059.0,15106.0,15145.0,401,2617,0,0,2025-12-21T22:55:37.911241,True,
32768,25,8192,5.0,320.0,16.0,15,0,0,cubic,10.023202338023111,3268608,318.46109580080196,0,0.0,0.0,8688,64512,57262.272271500195,760,15014.0,35532.0,34445.28900255755,3748.13660449984,35152.0,35370.0,35480.0,391,2593,0,0,2025-12-21T22:55:49.997590,True,
32768,25,8192,5.0,320.0,16.0,20,0,0,cubic,10.023584918002598,3268608,318.4489407843587,0,0.0,0.0,8688,64512,57251.63074546157,759,20005.0,30483.0,29807.33846153846,1891.781984052966,30157.0,30333.0,30436.0,390,2589,0,0,2025-12-21T22:56:02.093414,True,
32768,25,8192,5.0,320.0,16.0,30,0,0,cubic,10.021897536003962,3264480,318.10031369280404,0,0.0,0.0,20272,64512,61177.71832156211,277,30016.0,76960.0,44624.995192307695,10349.746245262395,45202.0,75620.0,76787.0,208,2407,0,0,2025-12-21T22:56:14.185769,True,
32768,25,8192,10.0,320.0,32.0,0,0,0,cubic,10.009917474002577,3260416,318.0845404839129,0,0.0,0.0,1448,64512,56053.93399846508,776,3.0,25326.0,24210.54271356784,4641.2351551891325,25105.0,25201.0,25245.0,398,2606,4,0,2025-12-21T22:56:26.358261,True,
32768,25,8192,10.0,320.0,32.0,2,0,0,cubic,10.016167301917449,3268608,318.6847727063163,0,0.0,0.0,1448,64512,56004.524264424916,780,2009.0,23260.0,22321.568578553615,3864.7458009093057,23066.0,23115.0,23148.0,401,2617,3,0,2025-12-21T22:56:38.363129,True,
32768,25,8192,10.0,320.0,32.0,5,0,0,cubic,10.018881103023887,3268608,318.5984509823751,0,0.0,0.0,1448,64512,56029.29126587149,774,5016.0,20351.0,19511.22361809045,2809.783556775254,20063.0,20115.0,20204.0,398,2599,0,0,2025-12-21T22:56:50.405953,True,
32768,25,8192,10.0,320.0,32.0,10,0,0,cubic,10.020077927038074,3268608,318.56039675966394,0,0.0,0.0,1448,64512,56010.64829697666,779,10001.0,15381.0,14882.45885286783,928.4570978087798,15058.0,15130.0,15177.0,401,2613,0,0,2025-12-21T22:57:02.460443,True,
32768,25,8192,10.0,320.0,32.0,15,0,0,cubic,10.00730770197697,3260416,318.1674926784746,0,0.0,0.0,8688,64512,57256.67618680046,760,15013.0,35672.0,34473.42966751918,3756.226122712934,35166.0,35421.0,35516.0,391,2591,0,0,2025-12-21T22:57:14.501174,True,
