recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
16384,50,4096,0.25,80.0,3.2,0,0,0,cubic,10.02056629001163,819200,79.8358073632455,35,0.0,0.0,0,64512,50316.04884667571,310,12.0,41993.0,31009.194444444445,15586.661297171595,40922.0,41980.0,41989.0,144,737,5,0,2025-12-21T22:22:26.274301,True,
16384,50,4096,0.25,80.0,3.2,10,0,0,cubic,10.021589384996332,819200,79.82765699797156,33,0.0,0.0,0,64512,50404.406593406595,303,10012.0,52007.0,40758.17021276596,8873.782795729192,40078.0,51511.0,51993.0,141,728,0,0,2025-12-21T22:22:38.210396,True,
16384,50,4096,0.25,80.0,3.2,25,0,0,cubic,10.022235856973566,817960,79.70168272823025,31,0.0,0.0,0,64512,50353.79137691238,297,25007.0,77581.0,35448.34507042253,17943.33392916719,25073.0,66751.0,76472.0,142,719,0,0,2025-12-21T22:22:50.199793,True,
16384,50,4096,0.25,80.0,3.2,50,0,0,cubic,10.0230860079173,769344,74.95820143681631,0,0.0,0.0,1448,64512,52913.517884914465,205,50013.0,91932.0,53697.344,11208.754551405968,50159.0,90564.0,91281.0,125,643,0,0,2025-12-21T22:23:02.251522,True,
16384,50,4096,0.25,80.0,3.2,100,0,0,cubic,10.043202818953432,618504,60.14095536934916,0,0.0,0.0,3392,64512,51319.20289855073,143,100013.0,195965.0,113432.4776119403,21877.994803856192,100398.0,146945.0,195560.0,134,552,0,0,2025-12-21T22:23:14.384160,True,
16384,50,4096,0.25,80.0,3.2,200,0,0,cubic,10.033322016010061,399152,38.85023069906512,0,0.0,0.0,10136,64512,47744.69724770642,202,200008.0,303069.0,215550.77922077922,22573.341200147344,200811.0,252004.0,294549.0,154,436,0,0,2025-12-21T22:23:26.810150,True,
16384,50,4096,0.25,80.0,3.2,300,0,0,cubic,10.1289888699539,264488,25.499984827328134,0,0.0,0.0,7240,64512,48433.57664233576,65,300006.0,443941.0,314721.7912087912,27547.890598137557,300073.0,381975.0,443941.0,91,274,0,0,2025-12-21T22:23:39.573639,True,
16384,50,4096,0.5,80.0,6.4,0,0,0,cubic,10.025567549047992,819200,79.79598123359774,33,0.0,0.0,0,64512,50414.08174386921,307,23.0,42016.0,31093.457746478874,15237.810520526966,40673.0,41914.0,41980.0,142,734,4,0,2025-12-21T22:23:52.830498,True,
16384,50,4096,0.5,80.0,6.4,10,0,0,cubic,10.023636457975954,819200,79.81135422797864,33,0.0,0.0,0,64512,50388.494505494506,305,10019.0,51956.0,40663.90780141844,9171.980589145925,40087.0,51597.0,51915.0,141,728,0,0,2025-12-21T22:24:04.802737,True,
16384,50,4096,0.5,80.0,6.4,25,0,0,cubic,10.02384062402416,819200,79.80972862663421,28,0.0,0.0,0,64512,50414.62603878116,291,25003.0,76367.0,37602.51724137931,18981.8238392283,25092.0,70250.0,75203.0,145,722,0,0,2025-12-21T22:24:16.801727,True,
16384,50,4096,0.5,80.0,6.4,50,0,0,cubic,10.023335764999501,769344,74.9563336612457,0,0.0,0.0,1448,64512,52936.024844720494,205,50009.0,91578.0,53992.959677419356,11611.897256414879,50157.0,90653.0,91539.0,124,644,0,0,2025-12-21T22:24:28.870940,True,
16384,50,4096,0.5,80.0,6.4,100,0,0,cubic,10.022830081055872,614656,59.88827458369579,0,0.0,0.0,2896,64512,50952.3309352518,134,100010.0,190132.0,111685.1338028169,19513.574646076828,100388.0,143691.0,188941.0,142,556,0,0,2025-12-21T22:24:41.035712,True,
