recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
4096,25,4096,0.25,160.0,1.6,0,0,0,cubic,8.018790069967508,925272,112.68357565365984,0,0.0,0.0,1448,64512,43989.23956043956,606,5.0,25282.0,24699.115131578947,2986.3950527495226,25107.0,25154.0,25221.0,304,910,4,0,2025-12-22T12:48:53.740563,True,
4096,25,4096,1.0,160.0,6.4,0,0,0,cubic,8.02306271600537,925272,112.62356652122614,0,0.0,0.0,1448,64512,43989.18729463308,608,4.0,25324.0,24709.245901639344,2953.9780050444656,25114.0,25185.0,25253.0,305,913,4,0,2025-12-22T12:49:04.017215,True,
4096,100,4096,0.25,40.0,6.4,0,0,0,cubic,8.011012358008884,232880,28.388656119427722,38,0.0,0.0,0,64512,33500.7737704918,225,3.0,42201.0,39992.991228070176,6656.153298113951,40975.0,41991.0,42026.0,114,305,3,0,2025-12-22T12:49:14.301522,True,
4096,100,4096,1.0,40.0,25.6,0,0,0,cubic,8.010601883055642,232880,28.39011079567594,38,0.0,0.0,0,64512,33602.77922077922,226,10.0,42003.0,39984.67543859649,6669.122544793048,40985.0,41993.0,42001.0,114,308,3,0,2025-12-22T12:49:24.585676,True,
16384,25,4096,0.25,160.0,1.6,0,0,0,cubic,8.000823730952106,1302528,158.98363003288296,56,0.0,0.0,0,64512,51944.64727272727,405,8.0,42040.0,28686.055555555555,9771.308713508715,25185.0,41488.0,41954.0,180,1100,1,0,2025-12-22T12:49:34.824239,True,
16384,25,4096,1.0,160.0,6.4,0,0,0,cubic,8.019264200003818,1306624,159.116842664866,57,0.0,0.0,0,64512,52033.48498635123,401,21.0,43797.0,29120.584269662922,9516.585360742154,25143.0,41688.0,42015.0,178,1099,3,0,2025-12-22T12:49:45.089198,True,
16384,100,4096,0.25,40.0,6.4,0,0,0,cubic,8.01086798903998,327680,39.945733775391886,27,0.0,0.0,0,64512,49024.77876106195,154,15.0,41986.0,30657.873015873014,15163.931653440814,40393.0,41301.0,41986.0,63,339,4,0,2025-12-22T12:49:55.409553,True,
16384,100,4096,1.0,40.0,25.6,0,0,0,cubic,8.012687466107309,327680,39.93666311753216,26,0.0,0.0,0,64512,49410.072289156626,147,32.0,41982.0,31132.254237288136,14356.098697651787,40380.0,41940.0,41982.0,59,332,4,0,2025-12-22T12:50:05.700606,True,
