recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,25,0,1.0,bbr,10.03794328821823,30760104,2992.561643355534,0,0.0,0.0,64240,313344,102301.40808610778,4375,25001.0,93403.0,29046.329503916448,11570.191707614753,25457.0,65419.00000000001,75034.0,1915,25921,233,2338,191,0,0,49,2,84,0,2025-12-26T07:52:08.305833,True,
262144,1,16384,10.0,16000.0,0.64,25,0,2.0,cubic,10.022911536041647,2975144,289.87725293716767,0,0.0,0.0,64240,313344,121370.05627068775,397,25001.0,76799.0,27193.671232876713,9157.284613289086,25047.0,40068.0,75077.0,511,2719,36,123,2,0,0,0,2,30,0,2025-12-26T07:52:23.809704,True,
262144,1,16384,10.0,16000.0,0.64,25,0,2.0,bbr,10.308364742901176,27296152,2585.8998107199154,0,0.0,0.0,64240,313344,105955.69694297473,4516,25001.0,104934.0,35309.037576687115,17977.121084764585,25559.0,73824.0,75890.0,1304,23814,373,3153,302,0,0,52,2,103,0,2025-12-26T07:52:37.032612,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,cubic,10.002863255795091,5924944,578.4421897048202,0,0.0,0.0,64240,313344,95285.59368376431,251,50001.0,150053.0,51416.36380952381,10126.168468404017,50056.0,51053.0,93222.0,525,4718,19,93,3,0,0,2,2,14,0,2025-12-26T07:52:52.582157,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,bbr,10.080777550116181,19605864,1899.2931316373842,0,0.0,0.0,64240,313344,128773.58385596886,6796,50001.0,147405.0,51002.658345864664,6509.038647145934,50453.0,50920.0,51626.0,3325,18496,47,1511,36,0,0,7,2,30,0,2025-12-26T07:53:06.091975,True,
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,cubic,10.017208233010024,2726088,265.7622014611999,0,0.0,0.0,64240,313344,112732.06962836394,218,49998.0,150347.0,52517.20867208672,11031.068398544474,50047.0,64635.0,98925.0,369,2341,17,97,3,0,0,0,2,15,0,2025-12-26T07:53:20.911354,True,
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,bbr,10.01687243906781,14917552,1454.3383639570156,0,0.0,0.0,64240,313344,122903.8496365076,3839,50000.0,151910.0,55296.52739726027,19386.350841734977,50474.0,109599.0,146943.0,1460,13893,112,1924,80,0,0,14,2,43,0,2025-12-26T07:53:34.223365,True,
262144,1,16384,10.0,16000.0,0.64,50,0,2.0,cubic,10.03078774199821,2269968,220.9961652082973,0,0.0,0.0,64240,313344,107242.31874356333,200,50000.0,177333.0,54687.16287878788,18966.582274269986,50064.0,90151.0,150431.0,264,1942,25,84,0,0,0,0,2,18,0,2025-12-26T07:53:48.536250,True,
262144,1,16384,10.0,16000.0,0.64,50,0,2.0,bbr,10.000081689096987,13273200,1296.2003489563979,0,0.0,0.0,64240,313344,121467.85148594377,3296,50002.0,207667.0,62979.11087645195,30477.91890577832,50425.0,144516.0,150812.0,947,12450,183,2098,120,0,0,21,2,46,0,2025-12-26T07:54:01.751962,True,
262144,1,16384,10.0,16000.0,0.64,25,0,0.5,cubic,10.000952136004344,5489280,536.0114644185986,0,0.0,0.0,64240,313344,101884.13121862164,378,25001.0,75240.0,26065.84628975265,6108.11888446532,25057.0,26079.0,66411.0,566,4382,28,122,1,0,0,1,2,24,0,2025-12-26T07:54:15.901076,True,
262144,1,16384,10.0,16000.0,0.64,25,0,0.5,bbr,10.00002269889228,36065536,3522.0170054115383,0,0.0,0.0,0,313344,101374.84598400963,5862,25002.0,76148.0,26505.389723872773,6190.247091880197,25461.0,26026.0,66524.0,2861,29893,125,1751,108,0,0,50,2,64,0,2025-12-26T07:54:29.284588,True,
262144,1,16384,10.0,16000.0,0.64,25,0,1.0,cubic,10.001699239946902,5522536,539.2185300833572,0,0.0,0.0,64240,313344,104873.67552961521,399,24999.0,75130.0,26264.296012269937,7003.467865781874,25046.0,26092.0,75053.0,652,4626,32,127,2,0,0,1,2,22,0,2025-12-26T07:54:45.243435,True,
262144,1,16384,10.0,16000.0,0.64,25,0,1.0,bbr,10.007834331830963,30806408,3006.083215907509,0,0.0,0.0,64240,313344,102433.19092958185,4441,126.0,77465.0,28634.944983818772,10966.526280084028,25440.0,64338.99999999999,74105.0,1854,25732,208,2348,170,2,0,48,4,90,0,2025-12-26T07:54:58.640663,True,
262144,1,16384,10.0,16000.0,0.64,25,0,2.0,cubic,10.005793122807518,2530608,246.98660512646904,0,0.0,0.0,64240,313344,121545.844345898,376,25001.0,91405.0,27909.044776119405,10792.417046448063,25054.0,64144.99999999999,75086.0,402,2255,36,127,5,0,0,0,2,27,0,2025-12-26T07:55:15.227313,True,
262144,1,16384,10.0,16000.0,0.64,25,0,2.0,bbr,10.012405396206304,26930480,2626.6711978087496,0,0.0,0.0,64240,313344,104636.39857817888,4249,25002.0,107041.0,37524.23269896194,19204.64072322906,25625.0,74544.0,76134.0,1156,23491,410,3116,306,0,0,43,2,104,0,2025-12-26T07:55:28.419415,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,cubic,10.027851270977408,3418680,332.9282213391457,0,0.0,0.0,64240,313344,101442.90796019901,207,50002.0,150080.0,52361.434782608696,11436.983080807377,50052.0,51134.0,97904.0,345,2814,19,92,0,0,0,1,2,16,0,2025-12-26T07:55:43.700846,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,bbr,10.000358927994967,18231520,1780.357972968244,0,0.0,0.0,64240,313344,128285.42423889633,5981,50003.0,153154.0,51579.052917232024,9534.440524714413,50458.0,50944.0,124184.0,2948,17179,65,1540,38,0,0,9,2,33,0,2025-12-26T07:55:57.059363,True,
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,cubic,10.016929754987359,2268520,221.1607365417524,0,0.0,0.0,64240,313344,107717.01857749469,195,49999.0,149080.0,52006.096774193546,10410.697128277623,50056.0,51161.0,106152.0,279,1884,15,60,1,0,0,0,2,15,0,2025-12-26T07:56:11.652903,True,
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,bbr,10.011452089995146,15054592,1468.4932682934239,0,0.0,0.0,64240,313344,124646.81359864998,4291,49999.0,154632.0,54628.79211469534,17752.84419055256,50473.0,93803.0,143943.0,1674,14222,111,1903,76,0,0,9,2,39,0,2025-12-26T07:56:24.822528,True,
262144,1,16384,10.0,16000.0,0.64,50,0,2.0,cubic,10.0546988400165,1068128,103.7419187383924,0,0.0,0.0,64240,313344,128643.5581632653,188,50004.0,150202.0,54862.57627118644,15262.240800969614,50060.0,92005.0,148114.0,177,980,20,82,0,0,0,0,2,17,0,2025-12-26T07:56:39.239098,True,
262144,1,16384,10.0,16000.0,0.64,50,0,2.0,bbr,10.033013111911714,13141864,1279.162243619814,0,0.0,0.0,64240,313344,125445.46911018902,3334,50002.0,152442.0,67738.8551980198,34325.415032790785,50605.0,147585.0,151360.0,808,13014,206,2695,133,0,0,12,2,51,0,2025-12-26T07:56:52.439142,True,
