recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,20.0,16000.0,1.28,50,0,0.5,bbr,10.000496560009196,17446240,1703.6497785650288,0,0.0,0.0,0,313344,125427.62062648837,5037,50001.0,151649.0,51553.55969517358,8848.79202015472,50433.0,50949.0,112719.0,2362,16377,61,1762,45,0,0,13,2,35,0,2025-12-26T08:07:07.884551,True,
262144,1,16384,20.0,16000.0,1.28,50,0,1.0,cubic,10.02338840905577,1632848,159.08573627251204,0,0.0,0.0,64240,313344,112124.72380239521,189,50004.0,150226.0,52668.876777251186,13415.718013367754,50067.0,51197.0,147963.0,211,1336,13,51,0,0,0,0,2,11,0,2025-12-26T08:07:22.484804,True,
262144,1,16384,20.0,16000.0,1.28,50,0,1.0,bbr,10.030770550947636,15535064,1512.4422256938929,0,0.0,0.0,64240,313344,127581.2794502179,4687,50002.0,152292.0,54309.45560747664,17090.549606732337,50403.0,75343.0,145655.0,1712,14915,112,2266,77,0,0,10,2,41,0,2025-12-26T08:07:35.631232,True,
262144,1,16384,20.0,16000.0,1.28,50,20,0.5,cubic,10.02812522300519,1664704,162.1128041232038,0,0.0,0.0,64240,313344,182238.48064250412,781,124.0,198516.0,59474.34054054054,23464.90845491509,56528.0,88927.0,152889.0,370,2428,126,819,52,0,0,0,2,22,0,2025-12-26T08:07:50.137739,True,
262144,1,16384,20.0,16000.0,1.28,50,20,0.5,bbr,10.112258278997615,3909560,377.55460572338694,0,0.0,0.0,64240,313344,179074.04930082467,2360,925.0,237227.0,69181.81474103585,30603.268015404028,62137.0,138630.0,209578.0,502,5578,257,2175,188,0,0,0,2,42,0,2025-12-26T08:08:03.420559,True,
262144,1,16384,20.0,16000.0,1.28,50,20,1.0,cubic,10.033376555191353,1816744,176.82622123676128,0,0.0,0.0,64240,313344,180040.6025735294,767,779.0,233998.0,61384.24846625767,23900.137795177012,58301.0,97742.0,144111.0,326,2720,169,991,126,0,0,0,2,25,0,2025-12-26T08:08:16.960673,True,
262144,1,16384,20.0,16000.0,1.28,50,20,1.0,bbr,10.032315408112481,3276784,318.96768042324317,0,0.0,0.0,64240,313344,178072.92705167172,2247,150.0,233696.0,84021.80547945206,45877.71454176701,65756.0,180114.0,217485.0,365,4935,343,2018,237,0,0,0,2,49,0,2025-12-26T08:08:30.146706,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,cubic,10.02387047605589,4019152,391.56063861515076,0,0.0,0.0,64240,313344,108858.05832356389,208,50002.0,96785.0,50789.38838475499,4880.2403032243565,50066.0,51062.0,91351.0,551,3412,11,69,0,0,0,0,2,11,0,2025-12-26T08:08:43.623890,True,
262144,1,16384,10.0,16000.0,0.64,50,0,0.5,bbr,10.038382773986086,18609944,1810.4284172741777,0,0.0,0.0,0,313344,125835.02023850476,5693,50001.0,150234.0,51536.09672727273,9019.49181314397,50439.0,50931.0,115693.0,2750,17442,66,1645,41,0,0,10,2,35,0,2025-12-26T08:08:56.972401,True,
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,cubic,10.025027041090652,2144448,208.89594525943215,0,0.0,0.0,0,313344,120201.9118246687,202,50002.0,149144.0,51836.92307692308,10998.683972972354,50042.0,51098.0,145857.0,377,1962,15,73,0,0,0,0,2,14,0,2025-12-26T08:09:11.648467,True,
