recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,45,20,2.0,bbr,10.004515798995271,3829464,373.8022921484686,0,0.0,0.0,64240,311904,174746.37515078406,2550,338.0,240744.0,97224.68474576272,56883.04178908316,68945.0,202753.0,237156.0,295,5803,455,2463,367,0,0,0,2,43,0,2025-12-26T19:19:57.576666,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,cubic,10.005159843014553,3437056,335.47689918651884,0,0.0,0.0,64240,313344,179467.8606638839,1492,10047.0,150638.0,35777.695710455766,12367.758023074652,34737.0,48497.0,92102.0,746,5031,242,1657,154,0,0,0,2,39,0,2025-12-26T19:20:11.078131,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,bbr,10.002561594126746,8529520,832.7476213584066,0,0.0,0.0,64240,313344,164101.47052905173,5436,214.0,176163.0,69112.03736654804,43687.447273698635,42421.0,147076.0,161901.0,562,11927,688,4789,559,0,0,1,2,56,0,2025-12-26T19:20:24.430388,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,cubic,10.007396693108603,1958648,191.1328436512537,0,0.0,0.0,64240,313344,180572.10811808117,936,1406.0,1081652.0,37048.516765286,48451.04913604907,32724.000000000004,54549.0,103325.0,507,2710,120,801,49,1,0,0,4,28,0,2025-12-26T19:20:38.450529,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,bbr,10.027778673917055,7575440,737.7397193899407,0,0.0,0.0,64240,313344,162098.97405834563,4997,1322.0,256317.00000000003,94781.38802083333,45929.21579642919,108362.0,157593.0,190493.0,384,10832,707,4469,592,0,0,0,2,63,0,2025-12-26T19:20:52.621567,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,cubic,10.029112651012838,1000072,97.3797828865119,0,0.0,0.0,64240,313344,185310.66460674157,753,7.0,135106.0,37310.368571428575,20677.564836138867,35024.0,70886.0,111857.0,350,1780,211,544,94,0,0,0,2,46,0,2025-12-26T19:21:06.507318,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,bbr,10.044872330036014,3333256,324.05915232656116,0,0.0,0.0,64240,313344,185223.1948515827,2653,5.0,116150.0,47100.0858778626,21337.278555943416,45114.0,88180.0,103643.0,524,8119,1838,3543,1352,0,0,0,2,136,0,2025-12-26T19:21:19.562301,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,cubic,10.00136905000545,966768,94.39801393985012,0,0.0,0.0,64240,313344,185094.73229813666,763,13.0,129125.99999999999,36081.86786786787,19598.252386709682,35258.0,65738.0,103345.0,333,1610,173,477,53,0,0,0,2,70,0,2025-12-26T19:21:33.152536,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,bbr,10.006225183838978,3208728,313.1573975129946,0,0.0,0.0,64240,313344,184033.07731958764,2301,5.0,133204.0,46578.784679089025,21802.937116689107,46654.0,83336.0,96645.0,483,7566,1644,3285,1124,0,0,0,2,138,0,2025-12-26T19:21:46.188489,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,cubic,10.018918202957138,2492960,242.9934251066582,0,0.0,0.0,64240,313344,177388.9847048027,1029,338.0,173596.0,50412.18363636364,14705.004406568085,48215.0,65557.0,133120.0,550,3269,46,986,29,0,0,0,2,17,0,2025-12-26T19:21:59.630957,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,bbr,10.140183861134574,10071864,969.9828742946958,0,0.0,0.0,64240,313344,148998.5321299639,4223,23908.0,422788.0,96186.721875,73554.57037402246,56198.0,248867.0,311653.0,320,12465,533,4567,411,0,0,23,2,31,0,2025-12-26T19:22:12.919697,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,cubic,10.120557772926986,1866432,180.0975342362832,0,0.0,0.0,64240,313344,168584.93464052287,725,137.0,239301.0,64152.864686468645,40081.05947425854,50775.0,169969.0,206406.0,303,2601,111,903,68,0,0,0,2,18,0,2025-12-26T19:22:27.100084,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,bbr,10.000100712990388,8581096,837.9892166100082,0,0.0,0.0,64240,313344,148449.3548943119,3895,682.0,304929.0,127958.56175298805,81616.08908630819,120635.0,265335.0,301461.0,251,11023,599,4154,477,0,0,19,2,32,0,2025-12-26T19:22:40.439355,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,cubic,10.0020381140057,1250576,122.10167678624225,0,0.0,0.0,64240,313344,182472.14588100687,626,10.0,167593.0,51954.214765100674,20580.407012321262,50610.0,83732.0,116473.0,298,1748,92,559,36,0,0,0,2,34,0,2025-12-26T19:22:54.452846,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,bbr,10.067632297985256,3940616,382.2406002323026,0,0.0,0.0,64240,313344,178167.06132644272,2426,200.0,202745.0,61120.366589327146,26418.164854570157,56572.0,116463.0,176030.0,431,5805,357,2351,241,0,0,1,2,55,0,2025-12-26T19:23:07.487079,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,cubic,10.016319433925673,1637616,159.66287672329312,0,0.0,0.0,64240,313344,176704.38180307436,793,9220.0,243461.0,58795.99659863945,26867.036795803575,56265.0,97695.0,169535.0,294,2407,160,849,133,0,0,1,2,22,0,2025-12-26T19:23:21.053485,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,bbr,10.092912608990446,3725208,360.4408933710053,0,0.0,0.0,64240,313344,176222.39178033022,2380,1489.0,230942.0,81398.26277372263,45842.09809233858,61671.0,174863.0,223440.0,274,5572,422,2391,338,0,0,0,2,55,0,2025-12-26T19:23:34.245241,True,
262144,1,16384,10.0,16000.0,0.64,30,10,1.0,cubic,10.006560774054378,3680320,359.17060628052195,0,0.0,0.0,64240,313344,173115.4457533726,1422,166.0,131176.0,38056.337228714525,15466.036940585187,35798.0,68365.0,112465.0,599,5263,317,1836,247,0,0,0,2,30,0,2025-12-26T19:23:47.783133,True,
