recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,75,15,0.5,cubic,10.012142942054197,1664704,162.37158312748346,0,0.0,0.0,64240,313344,176590.21695985566,654,53380.0,338522.0,86802.91614906832,32065.95832054155,80658.0,120480.0,279630.0,322,2217,40,725,34,0,0,0,2025-12-24T22:10:41.630196,True,
262144,1,16384,10.0,16000.0,0.64,75,15,2.0,cubic,10.10303281294182,1104328,106.7447104713477,0,0.0,0.0,64240,313344,176941.04982206406,474,41180.0,250378.0,83011.73498233216,20573.2181483412,80272.0,110973.0,178061.0,283,1405,17,377,11,0,0,0,2025-12-24T22:10:54.655873,True,
262144,1,16384,10.0,16000.0,0.64,75,45,0.5,cubic,10.11915638600476,454176,43.83085240321251,0,0.0,0.0,64240,313344,183231.53479381444,314,14.0,369355.0,94366.04666666666,51442.88478333185,94460.0,150896.0,361995.0,150,776,83,244,15,0,0,0,2025-12-24T22:11:07.685466,True,
262144,1,16384,10.0,16000.0,0.64,75,45,2.0,cubic,10.017066671978682,452728,44.1363926164892,0,0.0,0.0,64240,313344,181548.46629986246,321,16295.0,301086.0,93062.29545454546,48282.101880783346,87081.0,189875.0,271839.0,132,727,67,233,20,0,0,0,2025-12-24T22:11:20.638056,True,
262144,1,16384,10.0,16000.0,0.64,150,15,0.5,cubic,10.17583517008461,3150616,302.36077786963773,0,0.0,0.0,64240,313344,163136.05723180078,471,124892.0,719366.0,170362.29457364342,73501.15216514056,159622.0,186240.0,709205.0,258,4176,90,1538,36,0,0,3,2025-12-24T22:11:33.680483,True,
262144,1,16384,10.0,16000.0,0.64,150,15,2.0,cubic,10.014861707109958,878440,85.65785405613502,0,0.0,0.0,64240,313344,173487.83584738243,295,125315.00000000001,596787.0,177157.2389937107,80029.89474965585,157671.0,354973.0,577570.0,159,1127,20,364,13,0,0,0,2025-12-24T22:11:47.318437,True,
262144,1,16384,10.0,16000.0,0.64,150,45,0.5,cubic,10.00443477393128,2545088,248.43357532564912,0,0.0,0.0,64240,313344,175466.60736026563,804,1738.0,670961.0,199425.24302788844,84628.5067995661,183921.0,390624.0,574889.0,251,3614,129,1484,71,0,0,0,2025-12-24T22:12:00.522863,True,
262144,1,16384,10.0,16000.0,0.64,150,45,2.0,cubic,10.023653872078285,1438816,140.17780022452737,0,0.0,0.0,64240,313344,168875.2900763359,560,620.0,778488.0,290752.46788990824,200295.47643976042,194816.0,677552.0,753111.0,109,2227,178,966,116,0,0,0,2025-12-24T22:12:13.873762,True,
262144,1,16384,5.0,16000.0,0.32,30,15,0.5,cubic,10.016068404074758,2498752,243.62727984238583,0,0.0,0.0,64240,313344,184130.50495049506,1179,1920.0,98493.0,37383.13391304348,13282.317547822659,36847.0,58382.0,72392.0,575,3535,155,1176,57,0,0,0,2025-12-24T22:12:27.184460,True,
262144,1,16384,5.0,16000.0,0.32,30,15,2.0,cubic,10.024599666940048,1139080,110.9653102825151,0,0.0,0.0,64240,313344,184574.63361611878,750,2523.0,125379.99999999999,34893.70879120879,16946.94885770082,33190.0,63141.0,103704.0,364,1886,194,572,77,0,0,0,2025-12-24T22:12:40.110797,True,
