recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error
4096,25,4096,0.25,160.0,1.6,0,0,0,cubic,8.016539295087568,925272,112.71521341555773,0,0.0,0.0,1448,64512,43989.18729463308,608,3.0,25205.0,24696.937704918033,2976.7774466041506,25105.0,25145.0,25192.0,305,913,4,0,0,0,0,307,2025-12-23T20:27:41.837615,True,
4096,25,4096,1.0,160.0,6.4,0,0,0,cubic,8.019035893958062,925272,112.68012133239188,0,0.0,0.0,1448,64512,43989.23956043956,606,6.0,25217.0,24701.052631578947,3002.7994444865717,25110.0,25163.0,25208.0,304,910,4,0,0,0,0,306,2025-12-23T20:27:52.558722,True,
4096,100,4096,0.25,40.0,6.4,0,0,0,cubic,8.010103033971973,232880,28.39187886041813,38,0.0,0.0,0,64512,33598.76129032258,228,9.0,42001.0,39922.19130434783,6625.569098307415,40976.0,41992.0,41998.0,115,310,3,0,0,0,0,116,2025-12-23T20:28:03.260918,True,
4096,100,4096,1.0,40.0,25.6,0,0,0,cubic,8.009349097963423,232880,28.394551444614606,38,0.0,0.0,0,64512,33602.77922077922,226,8.0,42034.0,40167.4649122807,6705.888050587668,41070.0,42004.0,42013.0,114,308,3,0,0,0,0,115,2025-12-23T20:28:13.919902,True,
16384,25,4096,0.25,160.0,1.6,0,0,0,cubic,8.01824000896886,1306624,159.13716708064626,57,0.0,0.0,0,64512,51897.46775658492,406,24.0,42019.0,28738.89502762431,9787.648998747474,25140.0,41221.0,41985.0,181,1101,1,0,0,0,0,170,2025-12-23T20:28:24.584536,True,
16384,25,4096,1.0,160.0,6.4,0,0,0,cubic,8.01239136105869,1306624,159.25332931208695,56,0.0,0.0,0,64512,52080.87431693989,400,8.0,41973.0,29043.898305084746,9508.127700159454,25112.0,41730.0,41949.0,177,1098,3,0,0,0,0,173,2025-12-23T20:28:35.304033,True,
16384,100,4096,0.25,40.0,6.4,0,0,0,cubic,8.010724399005994,327680,39.946449791695116,26,0.0,0.0,0,64512,49169.8224852071,153,13.0,41997.0,30482.274193548386,15309.770713364249,40475.0,41927.0,41997.0,62,338,4,0,0,0,0,52,2025-12-23T20:28:46.003741,True,
16384,100,4096,1.0,40.0,25.6,0,0,0,cubic,8.010885893949308,327680,39.94564449378799,26,0.0,0.0,0,64512,49358.727828746174,145,8.0,42016.0,30961.55172413793,14551.386793932561,40539.0,41965.0,42016.0,58,327,4,0,0,0,0,53,2025-12-23T20:28:56.685609,True,
