recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,sender_stall_ms,sender_stall_interval_ms,sender_stall_pattern,inter_packet_gap_max_ms,inter_packet_gap_mean_ms,inter_packet_gap_p95_ms,idle_periods_count,timestamp,success,error
262144,1,16384,5.0,16000.0,0.32,12,24,0,cubic,10.011118578026071,1381848,134.79621952156302,0,0.0,0.0,64240,313344,186655.32184839886,1446,1.0,65152.0,16420.099593495936,14074.242288960846,14069.0,42789.0,56444.0,492,2467,326,742,169,0,0,0,0,0,0,0,0,periodic,60.10103225708008,7.671748258754887,32.35220909118652,6,2025-12-28T22:02:39.580489,True,
262144,1,16384,5.0,16000.0,0.32,12,24,0,bbr,10.006571285892278,7780560,759.3213407385899,0,0.0,0.0,64240,313344,185936.0999612052,8720,4.0,63636.0,18500.69278169014,10200.21706435791,17189.0,36649.0,50929.0,1136,23199,6236,10470,4795,0,0,0,0,0,0,0,0,periodic,78.3090591430664,0.8641522831532845,4.276037216186523,1,2025-12-28T22:02:52.677667,True,
262144,1,16384,5.0,16000.0,0.32,25,0,0,cubic,10.001038724090904,50110464,4893.091742772778,0,0.0,0.0,64240,312208,100143.84204094103,9860,24992.0,26294.0,25244.014855481997,374.85181929067403,25024.0,26061.0,26078.0,6193,42549,0,0,0,0,0,29,0,0,0,0,0,periodic,50.09293556213379,0.27580789154980306,1.6121864318847656,1,2025-12-28T22:03:07.454538,True,
262144,1,16384,5.0,16000.0,0.32,25,0,0,bbr,10.000758168054745,50282496,4910.027737382161,0,0.0,0.0,64240,312208,112823.15075917149,17360,24987.0,26179.0,25316.404992129526,303.2842789506169,25175.0,25855.0,26024.0,8894,45576,0,0,0,0,0,0,0,0,0,0,0,periodic,50.050973892211914,0.27392854425887764,1.1539459228515625,1,2025-12-28T22:03:24.972570,True,
262144,1,16384,5.0,16000.0,0.32,25,4,0,cubic,10.00145627814345,50101320,4891.99462076559,0,0.0,0.0,64240,311904,151778.08487393553,11740,16825.0,36423.0,28985.76161202186,1843.1955954409111,28913.0,32093.999999999996,33627.0,4392,59771,18,18767,2,0,0,1,0,0,0,0,0,periodic,54.30483818054199,0.2737485781901006,1.611948013305664,1,2025-12-28T22:03:42.763819,True,
262144,1,16384,5.0,16000.0,0.32,25,4,0,bbr,10.006337634986266,50279144,4906.96280233676,0,0.0,0.0,64240,313344,152166.529624106,18829,19168.0,37306.0,28951.069251456745,1811.6375446999589,28930.0,31877.000000000004,33509.0,4462,59006,49,18536,0,0,0,2,0,0,0,0,0,periodic,43.40696334838867,0.2788575809724828,1.1341571807861328,0,2025-12-28T22:04:01.546239,True,
262144,1,16384,5.0,16000.0,0.32,25,8,0,cubic,10.014278911985457,23781912,2319.1408629236435,0,0.0,0.0,64240,313344,161128.21704344274,5184,39.0,48717.0,32113.314925373135,4804.138653268345,32327.0,39438.0,42392.0,2010,29372,442,10502,23,0,0,0,0,0,0,0,0,periodic,60.78219413757324,0.5947914035420259,4.096031188964844,1,2025-12-28T22:04:20.237950,True,
262144,1,16384,5.0,16000.0,0.32,25,8,0,bbr,10.000919639132917,21925176,2140.9335801198745,0,0.0,0.0,64240,313344,157525.39297895986,9461,16778.0,46463.0,31947.38011988012,4167.538087666654,31965.0,38512.0,41779.0,2002,26093,160,8815,9,0,0,3,0,0,0,0,0,periodic,50.77195167541504,0.6525725687398073,2.240896224975586,1,2025-12-28T22:04:35.951692,True,
262144,1,16384,5.0,16000.0,0.32,25,12,0,cubic,10.027410622918978,1731312,168.6112635235663,0,0.0,0.0,64240,313344,185921.5588899645,1118,7.0,108906.0,28087.702127659573,11793.067953774196,27837.0,45031.0,67273.0,564,3099,395,998,171,0,0,0,0,0,0,0,0,periodic,62.78681755065918,6.036625188939712,27.03690528869629,6,2025-12-28T22:04:51.366687,True,
262144,1,16384,5.0,16000.0,0.32,25,12,0,bbr,10.000934415962547,5108048,498.7862051208037,0,0.0,0.0,64240,313344,185163.84524260805,3062,2.0,105564.0,33643.303493449785,16402.305247958077,32055.0,66897.0,91164.0,916,10552,1775,4388,956,0,0,0,0,0,0,0,0,periodic,59.43608283996582,1.8850316136974552,10.465145111083984,1,2025-12-28T22:05:04.645428,True,
