recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
65536,2,16384,20.0,8000.0,2.56,25,5,0.1,cubic,10.005715082981624,10712100,1045.506000270067,0,0.0,0.0,30466,78336,68162.67461925125,44,14971.0,98962.0,27974.2403058438,4301.280547279362,27819.0,33956.0,36360.0,1831,13329,33,0,2025-12-23T15:12:36.739297,True,
65536,5,8192,5.0,1600.0,3.2,25,5,0,cubic,10.001252793008462,12340238,1204.9504118423501,0,0.0,0.0,45500,78336,65141.47150389154,16,15063.0,43285.0,28392.1115942029,3946.056875826409,28517.0,34609.0,38102.0,2070,15932,11,0,2025-12-23T15:12:49.452644,True,
65536,5,8192,5.0,1600.0,3.2,25,5,0.05,cubic,10.005126117030159,11667158,1138.787142820846,0,0.0,0.0,36396,78336,65641.09480493228,20,13557.0,54748.0,27882.78093403948,3950.1007320837484,28005.0,34059.0,36617.0,2077,14841,13,0,2025-12-23T15:13:02.261430,True,
65536,5,8192,5.0,1600.0,3.2,25,5,0.1,cubic,10.003980080946349,11235022,1096.733608333725,0,0.0,0.0,32036,78336,65718.80821630686,24,12900.0,100961.0,28254.13039014374,4467.806826078593,28208.0,34628.0,38075.0,1948,14313,33,0,2025-12-23T15:13:15.045525,True,
65536,5,8192,10.0,1600.0,6.4,25,5,0,cubic,10.000318840960972,12305332,1201.6542644649562,0,0.0,0.0,43818,78336,65113.87361971022,18,15569.0,44570.0,28339.28731707317,3910.0060752101917,28523.0,34670.0,37370.0,2050,15667,8,0,2025-12-23T15:13:27.818147,True,
65536,5,8192,10.0,1600.0,6.4,25,5,0.05,cubic,10.003821793012321,12158732,1186.9225546424502,0,0.0,0.0,32396,78336,65217.46575520833,23,14796.0,95559.0,28395.134470647266,4242.618187130102,28531.0,34527.0,38190.0,1993,15360,12,0,2025-12-23T15:13:40.607417,True,
65536,5,8192,10.0,1600.0,6.4,25,5,0.1,cubic,10.002325305016711,9743336,951.2764554585842,0,0.0,0.0,33436,78336,66050.31693811074,29,15026.0,101938.0,28100.718301435405,4781.654045086275,27980.0,34261.0,38159.0,1672,12280,24,0,2025-12-23T15:13:53.358892,True,
65536,5,8192,20.0,1600.0,12.8,25,5,0,cubic,10.002255733939819,12367818,1207.522341649585,0,0.0,0.0,45046,78336,65319.72901419207,17,10921.0,42617.0,28077.402184235518,3951.146644751788,28299.0,34406.0,37051.0,2106,15713,10,0,2025-12-23T15:14:06.061560,True,
65536,5,8192,20.0,1600.0,12.8,25,5,0.05,cubic,10.000958216027357,11512076,1124.1184570427813,0,0.0,0.0,34158,78336,65539.56239669422,27,1856.0,95575.0,28202.54035989717,4180.7190474569725,28067.0,34321.0,37344.0,1945,14520,46,0,2025-12-23T15:14:18.857291,True,
65536,5,8192,20.0,1600.0,12.8,25,5,0.1,cubic,10.001382238930091,11565064,1129.2446926524217,0,0.0,0.0,32516,78336,65660.95009649848,29,13958.0,45274.0,28019.120237506184,3729.008376556779,28193.0,33990.0,36107.0,2021,14508,13,0,2025-12-23T15:14:31.638976,True,
